Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728812771,360,,Aggregated,150.700000,0.000000,2,3,3,3,7,11,14,16,150,150,150,3534,0,2,3.6892707978589243,0.8730000117793679,151.26558300107718,13.912563667232597
1728812772,370,,Aggregated,154.500000,0.000000,2,3,3,3,7,11,14,16,150,150,150,3732,0,2,3.637020430837819,0.8730000117793679,151.26558300107718,13.911575562700964
1728812773,380,,Aggregated,159.800000,0.000000,2,3,3,3,7,11,14,15,150,150,150,3918,0,2,3.590380400942183,0.8730000117793679,151.26558300107718,13.911179173047474
1728812774,390,,Aggregated,165.700000,0.000000,2,3,3,3,7,11,13,15,150,150,150,4150,0,2,3.531512618429555,0.8730000117793679,151.26558300107718,13.910843373493975
1728812775,400,,Aggregated,168.600000,0.000000,2,3,3,3,6,11,13,15,150,150,150,4352,0,2,3.486641407054027,0.8730000117793679,151.26558300107718,13.910386029411764
1728812776,410,,Aggregated,173.800000,0.000000,2,2,3,3,6,11,13,15,150,150,150,4566,0,2,3.440523687902058,0.8730000117793679,151.26558300107718,13.909986859395532
1728812777,420,,Aggregated,180.600000,0.000000,2,2,3,3,6,11,13,15,150,150,150,4778,0,2,3.4170872738445315,0.7548750145360827,151.26558300107718,13.911050648807032
1728812778,430,,Aggregated,184.900000,0.000000,2,2,3,3,6,11,13,15,150,150,150,4987,0,2,3.376199268211738,0.7548750145360827,151.26558300107718,13.909364347302988
1728812779,440,,Aggregated,191.500000,0.000000,2,2,3,3,5,10,13,15,150,150,150,5224,0,2,3.344218039502401,0.7548750145360827,151.26558300107718,13.909456355283307
1728812780,450,,Aggregated,197.300000,0.000000,2,2,3,3,5,10,13,15,150,150,150,5453,0,2,3.317106822699441,0.7548750145360827,151.26558300107718,13.909407665505226
1728812781,460,,Aggregated,199.700000,0.000000,2,2,3,3,5,10,13,15,150,150,150,5683,0,2,3.2791181018814632,0.7548750145360827,151.26558300107718,13.908850959000528
1728812782,470,,Aggregated,204.600000,0.000000,2,2,3,3,5,10,13,15,150,150,150,5927,0,2,3.247089196801511,0.7548750145360827,151.26558300107718,13.908385355154378
1728812783,480,,Aggregated,208.600000,0.000000,2,2,3,3,5,10,13,14,150,150,150,6155,0,2,3.2146648946804524,0.7548750145360827,151.26558300107718,13.90901705930138
1728812784,490,,Aggregated,213.600000,0.000000,2,2,3,3,5,10,13,14,150,150,150,6411,0,2,3.189575482057293,0.7548750145360827,151.26558300107718,13.907658711589455
1728812785,500,,Aggregated,221.200000,0.000000,2,2,3,3,5,10,13,14,150,150,150,6661,0,2,3.1643420602341075,0.7548750145360827,151.26558300107718,13.907521393184206
1728812786,510,,Aggregated,223.200000,0.000000,2,2,3,3,4,10,13,14,150,150,150,6934,0,2,3.1417399773422283,0.7548750145360827,151.26558300107718,13.907556965676378
1728812787,520,,Aggregated,226.900000,0.000000,2,2,3,3,4,10,13,14,150,150,150,7195,0,2,3.1287935200322723,0.7548750145360827,151.26558300107718,13.906184850590687
1728812788,530,,Aggregated,233.100000,0.000000,2,2,3,3,4,10,13,15,150,150,150,7468,0,2,3.1239629585360014,0.7548750145360827,151.26558300107718,13.90599892876272
1728812789,540,,Aggregated,237.000000,0.000000,2,2,3,3,4,10,13,15,150,150,150,7755,0,2,3.0997906472422256,0.7548750145360827,151.26558300107718,13.905867182462927
1728812790,550,,Aggregated,242.000000,0.000000,2,2,3,3,4,10,13,15,150,150,150,8018,0,2,3.089231470107626,0.7548750145360827,151.26558300107718,13.905587428286356
1728812791,560,,Aggregated,247.500000,0.000000,2,2,3,3,4,10,13,15,150,150,150,8302,0,2,3.0757421162792746,0.7548750145360827,151.26558300107718,13.904119489279692
1728812792,570,,Aggregated,254.900000,0.000000,2,2,3,3,4,10,13,15,150,150,150,8602,0,2,3.0565949890559456,0.7548750145360827,151.26558300107718,13.903743315508022
1728812793,580,,Aggregated,258.500000,0.000000,2,2,3,3,4,10,13,15,150,150,150,8896,0,2,3.052304135629214,0.7548750145360827,151.26558300107718,13.903889388489208
1728812794,590,,Aggregated,264.300000,0.000000,2,2,3,3,4,9,13,15,120,150,150,9196,0,2,3.0440667690172476,0.7548750145360827,151.26558300107718,13.904414963027403
1728812795,600,,Aggregated,269.000000,0.000000,2,2,3,3,4,9,13,15,120,150,150,9504,0,2,3.025777085830935,0.7548750145360827,151.26558300107718,13.904145622895623
1728812796,610,,Aggregated,276.200000,0.000000,2,2,3,3,4,9,13,15,120,150,150,9801,0,2,3.016673844041501,0.7548750145360827,151.26558300107718,13.904193449647995
1728812797,620,,Aggregated,280.200000,0.000000,2,2,3,3,4,9,13,15,120,150,150,10131,0,2,3.0041176234848606,0.7548750145360827,151.26558300107718,13.904451682953312
1728812798,630,,Aggregated,283.300000,0.000000,2,2,3,3,4,9,13,15,120,150,150,10446,0,2,2.981692587727388,0.7548750145360827,151.26558300107718,13.903790924755887
1728812799,640,,Aggregated,289.700000,0.000000,2,2,3,3,4,9,13,15,120,150,150,10776,0,2,2.9643194039597516,0.7548750145360827,151.26558300107718,13.903396436525613
1728812800,650,,Aggregated,294.200000,0.000000,2,2,3,3,4,9,13,15,110,150,150,11101,0,2,2.971969727297065,0.7548750145360827,151.26558300107718,13.903612287181335
1728812801,660,,Aggregated,299.800000,0.000000,2,2,3,3,4,9,13,15,110,150,150,11438,0,2,2.9568031871682225,0.7548750145360827,151.26558300107718,13.903829340793845
1728812802,670,,Aggregated,303.100000,0.000000,2,2,3,3,4,9,13,15,110,150,150,11772,0,2,2.946085309417288,0.7548750145360827,151.26558300107718,13.905198776758409
1728812803,680,,Aggregated,309.700000,0.000000,2,2,3,3,4,9,13,15,39,150,150,12109,0,2,2.9300583865633825,0.7548750145360827,151.26558300107718,13.906185481872987
1728812804,690,,Aggregated,313.100000,0.000000,2,2,3,3,4,9,13,15,39,150,150,12464,0,2,2.930191957758081,0.7548750145360827,151.26558300107718,13.906370346598203
1728812805,700,,Aggregated,316.600000,0.000000,2,2,3,3,4,9,13,15,39,150,150,12806,0,2,2.9175607769916017,0.7548750145360827,151.26558300107718,13.906762455099173
1728812806,710,,Aggregated,320.400000,0.000000,2,2,3,3,4,8,13,15,37,150,150,13170,0,2,2.906717613437365,0.7548750145360827,151.26558300107718,13.906150341685649
1728812807,720,,Aggregated,327.100000,0.000000,2,2,3,3,4,9,13,15,59,150,150,13519,0,2,3.004710273122427,0.7548750145360827,151.26558300107718,13.906058140395
1728812808,730,,Aggregated,333.500000,0.000000,2,2,3,3,4,9,13,16,59,150,150,13915,0,2,3.018118227792531,0.7548750145360827,151.26558300107718,13.90600071864894
1728812809,740,,Aggregated,336.000000,0.000000,2,2,3,3,4,9,13,16,59,150,150,14261,0,2,3.0047512217175014,0.7548750145360827,151.26558300107718,13.906388051328799
1728812810,750,,Aggregated,340.600000,0.000000,2,2,3,3,4,9,13,16,59,150,150,14640,0,2,2.997140235515996,0.7548750145360827,151.26558300107718,13.906762295081966
1728812811,760,,Aggregated,348.400000,0.000000,2,2,3,3,4,9,13,16,53,150,150,15024,0,2,3.031883148248176,0.7548750145360827,151.26558300107718,13.90714856230032
1728812812,770,,Aggregated,350.300000,0.000000,2,2,3,3,4,9,13,16,53,150,150,15418,0,2,3.0311573807236867,0.7548750145360827,151.26558300107718,13.907316124010896
1728812813,780,,Aggregated,355.200000,0.000000,2,2,3,3,4,9,13,16,53,150,150,15812,0,2,3.035658761403233,0.7548750145360827,151.26558300107718,13.907601821401467
1728812814,790,,Aggregated,360.000000,0.000000,2,2,3,3,4,9,13,17,52,150,150,16226,0,2,3.0630902900272936,0.7548750145360827,151.26558300107718,13.906877850363614
1728812815,800,,Aggregated,365.400000,0.000000,2,3,3,3,5,9,13,17,52,150,150,16632,0,2,3.0706978060953327,0.7548750145360827,151.26558300107718,13.907467532467532
1728812816,810,,Aggregated,371.100000,0.000000,2,3,3,3,5,9,13,17,48,150,150,17014,0,2,3.07320575847275,0.7548750145360827,151.26558300107718,13.90789937698366
1728812817,820,,Aggregated,377.200000,0.000000,2,3,3,3,5,11,18,33,81,150,150,17443,0,2,3.59103766484539,0.7548750145360827,151.26558300107718,13.907871352404976
1728812818,830,,Aggregated,381.700000,0.000000,2,3,3,3,7,15,53,69,99,150,150,17843,0,2,4.893710067544924,0.7548750145360827,151.26558300107718,13.90791907190495
1728812819,840,,Aggregated,386.100000,0.000000,2,3,3,4,10,35,81,110,170,190,190,18242,0,2,7.121023031337789,0.7548750145360827,194.42041707225144,13.90861747615393
1728812820,850,,Aggregated,390.200000,0.000000,2,3,3,4,13,68,140,160,200,220,230,18635,0,2,10.358233512837769,0.7548750145360827,228.08499995153397,13.908988462570433
1728812821,860,,Aggregated,390.600000,0.000000,2,3,3,4,20,110,180,200,240,250,250,19028,0,2,14.242307551972907,0.7548750145360827,251.5720829833299,13.909028799663654
1728812822,870,,Aggregated,395.800000,0.000000,2,3,4,5,52,160,200,210,240,250,250,19427,0,2,17.82634980234261,0.7548750145360827,251.5720829833299,13.908941164358883
1728812823,880,,Aggregated,396.800000,0.000000,2,3,4,6,77,180,220,240,280,300,300,19815,0,2,22.224494253682153,0.7548750145360827,300.7035000482574,13.908755992934646
1728812824,890,,Aggregated,398.300000,0.000000,2,3,4,8,130,200,250,260,280,290,300,20206,0,2,26.572988168015655,0.7548750145360827,300.7035000482574,13.908542017222608
1728812825,900,,Aggregated,399.200000,0.000000,2,3,5,10,170,230,260,280,320,330,340,20608,0,2,31.327801856797286,0.7548750145360827,344.31579092051834,13.908482142857142
1728812826,910,,Aggregated,399.300000,0.000000,2,3,5,13,190,240,260,280,320,1300,1300,21011,0,2,35.42497599619931,0.7548750145360827,1306.9494999945164,13.908381324068346
1728812827,920,,Aggregated,396.800000,0.000000,2,3,7,20,200,240,270,280,320,1300,1300,21410,0,2,39.24450640968908,0.7548750145360827,1306.9494999945164,13.908127043437647
1728812828,930,,Aggregated,396.800000,0.000000,2,3,9,47,220,250,280,300,340,1300,1300,21794,0,2,43.747556547691055,0.7548750145360827,1306.9494999945164,13.90795631825273
1728812829,940,,Aggregated,397.300000,0.000000,2,4,12,70,230,260,290,320,1200,1300,1300,22187,0,2,48.956426548663764,0.7548750145360827,1317.2767499927431,13.90787398025871
1728812830,950,,Aggregated,395.900000,0.000000,3,4,14,100,240,280,320,350,1400,1600,1600,22546,0,3,55.95233597564605,0.7548750145360827,1649.801874998957,13.907699813714185
1728812831,960,,Aggregated,395.400000,0.000000,3,4,25,150,250,290,330,370,1600,1600,1600,22947,0,3,63.74882859179288,0.7548750145360827,1649.801874998957,13.908005403756482
1728812832,970,,Aggregated,393.300000,0.000000,3,5,54,170,260,300,340,380,1600,2400,2400,23338,0,3,70.42847574575241,0.7548750145360827,2373.8539170008153,13.908046962036163
1728812833,980,,Aggregated,390.600000,0.000000,3,5,74,190,270,310,350,1300,1600,2400,2600,23735,0,3,77.62178361575955,0.7548750145360827,2555.2734580123797,13.907857594270066
1728812834,990,,Aggregated,391.400000,0.000000,3,6,120,210,280,310,360,1300,2300,2500,2600,24149,0,3,84.65086381936112,0.7548750145360827,2555.2734580123797,13.907863679655472
1728812835,1000,,Aggregated,391.600000,0.000000,3,8,150,220,280,320,360,1300,2300,2500,2600,24558,0,3,90.00187659967514,0.7548750145360827,2555.2734580123797,13.908420881179248
1728812836,1010,,Aggregated,392.300000,0.000000,3,10,180,230,290,320,380,1300,2400,2500,2600,24953,0,3,96.72704858328942,0.7548750145360827,2555.2734580123797,13.90890874844708
1728812837,1020,,Aggregated,393.700000,0.000000,3,12,190,240,290,330,390,1300,2400,2500,2600,25354,0,3,102.56625865616039,0.7548750145360827,2555.2734580123797,13.908850674449791
1728812838,1030,,Aggregated,394.700000,0.000000,3,15,210,250,300,330,1300,1300,2400,2500,2600,25745,0,3,109.23204669418857,0.7548750145360827,2555.2734580123797,13.908836667314041
1728812839,1040,,Aggregated,394.800000,0.000000,3,29,220,250,300,340,1300,1400,2400,2800,2800,26149,0,3,116.56198487542282,0.7548750145360827,2757.950291968882,13.909021377490536
1728812840,1050,,Aggregated,394.900000,0.000000,3,56,230,260,300,340,1300,1400,2400,2800,2800,26561,0,3,123.78164438954387,0.7548750145360827,2757.950291968882,13.90907721847822
1728812841,1060,,Aggregated,394.700000,0.000000,3,73,240,260,300,340,1300,1400,2400,2800,2800,26965,0,3,129.87809382983386,0.7548750145360827,2757.950291968882,13.908585203040978
1728812842,1070,,Aggregated,397.500000,0.000000,3,110,240,270,310,350,1300,1500,2400,3000,3300,27368,0,3,137.00578328299812,0.7548750145360827,3347.4875419633463,13.908579362759427
1728812843,1080,,Aggregated,402.300000,0.000000,3,150,250,270,310,360,1300,1500,2400,3000,3300,27759,0,3,143.63436544811879,0.7548750145360827,3347.4875419633463,13.90867826650816
1728812844,1090,,Aggregated,402.600000,0.000000,3,170,250,280,320,360,1300,1500,2400,3300,3400,28169,0,3,151.13058663973055,0.7548750145360827,3413.0325000733137,13.908729454364726
1728812845,1100,,Aggregated,403.000000,0.000000,3,180,260,280,320,370,1300,1600,2500,3400,3600,28574,0,3,158.39780063185026,0.7548750145360827,3614.080125000328,13.908868201861832
1728812846,1110,,Aggregated,402.400000,0.000000,4,200,260,280,320,380,1400,1700,2700,3400,3600,28988,0,4,167.74490832412866,0.7548750145360827,3614.080125000328,13.9087208500069
1728812847,1120,,Aggregated,401.500000,0.000000,4,210,270,290,330,1200,1400,1800,2800,3600,3600,29399,0,4,175.78046189764927,0.7548750145360827,3614.080125000328,13.908874451511956
1728812848,1130,,Aggregated,400.400000,0.000000,4,220,270,290,330,1300,1400,2300,2800,3600,3600,29797,0,4,183.56580629065473,0.7548750145360827,3614.080125000328,13.909151928046448
1728812849,1140,,Aggregated,401.800000,0.000000,4,230,280,290,340,1300,1500,2300,3300,3600,3600,30196,0,4,191.98595107791454,0.7548750145360827,3614.080125000328,13.909027685786198
1728812850,1150,,Aggregated,403.000000,0.000000,4,240,280,290,340,1300,1500,2300,3300,3600,3600,30591,0,4,200.38761619837874,0.7548750145360827,3614.080125000328,13.908992841031676
1728812851,1160,,Aggregated,403.200000,0.000000,5,240,280,300,340,1300,1600,2300,3300,3600,3600,30978,0,5,207.82398342458296,0.7548750145360827,3614.080125000328,13.909129059332429
1728812852,1170,,Aggregated,402.300000,0.000000,5,250,290,300,350,1300,1600,2300,3400,3700,3700,31374,0,5,219.26344338577442,0.7548750145360827,3660.762707935646,13.90890546312233
1728812853,1180,,Aggregated,399.400000,0.000000,6,250,290,300,360,1300,1700,2400,3400,3700,3800,31764,0,6,227.6387786803249,0.7548750145360827,3845.2265419764444,13.908638710489862
1728812854,1190,,Aggregated,398.600000,0.000000,7,260,290,300,360,1300,1800,2400,3400,3700,3800,32172,0,7,238.5967618088515,0.7548750145360827,3845.2265419764444,13.9085851050603
1728812855,1200,,Aggregated,397.100000,0.000000,9,260,290,300,370,1300,2300,2400,3400,3700,4400,32575,0,9,248.28801490436504,0.7548750145360827,4415.723958984017,13.90848810437452
1728812856,1210,,Aggregated,397.300000,0.000000,10,260,290,300,370,1300,2300,2400,3400,3700,4400,32986,0,10,258.3583191599125,0.7548750145360827,4415.723958984017,13.908476323288667
1728812857,1220,,Aggregated,396.700000,0.000000,12,270,290,310,380,1400,2300,2400,3400,3700,4700,33357,0,12,266.6732122137988,0.7548750145360827,4735.150417080149,13.908714812483137
1728812858,1230,,Aggregated,397.200000,0.000000,14,270,300,310,390,1400,2300,2500,3400,3800,4700,33758,0,14,275.7855149318004,0.7548750145360827,4735.150417080149,13.90870312222288
1728812859,1240,,Aggregated,397.300000,0.000000,18,270,300,310,1300,1400,2300,2500,3400,4400,4700,34165,0,18,285.94934646035915,0.7548750145360827,4735.150417080149,13.908649202400117
1728812860,1250,,Aggregated,393.400000,0.000000,30,280,300,310,1300,1400,2300,2500,3600,4400,4700,34531,0,30,294.418280605933,0.7548750145360827,4735.150417080149,13.90866178216675
1728812861,1260,,Aggregated,393.900000,0.000000,51,280,300,310,1300,1500,2400,2600,3600,4400,4700,34939,0,51,304.5955868685257,0.7548750145360827,4735.150417080149,13.908926987034546
1728812862,1270,,Aggregated,394.400000,0.000000,66,280,300,320,1300,1500,2400,2600,3600,4400,4700,35351,0,66,314.91269066910183,0.7548750145360827,4735.150417080149,13.909196345223615
1728812863,1280,,Aggregated,393.800000,0.000000,81,280,300,320,1300,1600,2400,2600,3700,4400,4700,35743,0,81,325.20037470917094,0.7548750145360827,4735.150417080149,13.909492767814678
1728812864,1290,,Aggregated,395.000000,0.000000,110,280,300,330,1300,1600,2400,2700,3700,4400,4700,36140,0,110.0,332.94098442482044,0.7548750145360827,4735.150417080149,13.909490868843386
1728812865,1300,,Aggregated,396.900000,0.000000,140,290,300,330,1300,1600,2400,2700,3800,4400,4700,36543,0,140.0,341.60900677473455,0.7548750145360827,4735.150417080149,13.90944914210656
1728812866,1310,,Aggregated,396.900000,0.000000,160,290,310,330,1300,1600,2400,2800,3800,4500,4800,36954,0,160.0,353.63898333429717,0.7548750145360827,4762.78558303602,13.909509119445797
1728812867,1320,,Aggregated,396.800000,0.000000,170,290,310,340,1300,1600,2500,2800,3800,4700,4800,37344,0,170.0,360.6736327000628,0.7548750145360827,4762.78558303602,13.909329477292202
1728812868,1330,,Aggregated,396.500000,0.000000,190,290,310,340,1300,1700,2500,2800,3800,4700,4800,37732,0,190.0,368.6426399200351,0.7548750145360827,4762.78558303602,13.909148733170783
1728812869,1340,,Aggregated,396.500000,0.000000,190,290,310,340,1300,1700,2500,3000,3800,4700,4800,38124,0,190.0,376.7052772362421,0.7548750145360827,4762.78558303602,13.909191060749134
1728812870,1350,,Aggregated,397.700000,0.000000,200,290,310,340,1300,1800,2500,3100,3800,4700,5300,38502,0,200.0,384.52804820689835,0.7548750145360827,5274.538083001971,13.909355358163213
1728812871,1360,,Aggregated,397.400000,0.000000,210,290,320,350,1400,2200,2600,3200,4300,11000,11000,38902,0,210.0,396.83259170114735,0.7548750145360827,11021.72600000631,13.909413397768752
1728812872,1370,,Aggregated,396.300000,0.000000,220,300,320,350,1400,2300,2600,3300,4500,11000,11000,39304,0,220.0,406.8879697684858,0.7548750145360827,11021.72600000631,13.9096275188276
1728812873,1380,,Aggregated,396.600000,0.000000,230,300,320,350,1400,2300,2600,3400,4700,11000,11000,39694,0,230.0,416.37530823797,0.7548750145360827,11021.72600000631,13.909784854134125
1728812874,1390,,Aggregated,396.400000,0.000000,230,300,330,360,1400,2300,2700,3400,4900,11000,11000,40086,0,230.0,425.98071016720684,0.7548750145360827,11021.72600000631,13.909993513945018
1728812875,1400,,Aggregated,395.700000,0.000000,240,300,330,360,1400,2300,2700,3400,5000,11000,11000,40496,0,240.0,434.3281394698688,0.7548750145360827,11021.72600000631,13.909917028842354
1728812876,1410,,Aggregated,395.200000,0.000000,240,300,330,360,1400,2300,2800,3400,5400,11000,11000,40899,0,240.0,445.2789932021702,0.7548750145360827,11021.72600000631,13.909802195652706
1728812877,1420,,Aggregated,394.200000,0.000000,240,300,330,360,1400,2400,2800,3400,5800,11000,11000,41312,0,240.0,455.9291062458954,0.7548750145360827,11021.72600000631,13.909687257939582
1728812878,1430,,Aggregated,395.900000,0.000000,250,300,330,370,1500,2400,3000,3500,5800,11000,11000,41724,0,250.0,465.5695398975384,0.7548750145360827,11021.72600000631,13.9096922634455
1728812879,1440,,Aggregated,394.900000,0.000000,250,300,340,370,1500,2400,3000,3600,6100,11000,11000,42116,0,250.0,472.3687336820161,0.7548750145360827,11021.72600000631,13.90965428815652
1728812880,1450,,Aggregated,397.400000,0.000000,250,300,340,370,1500,2400,3000,3600,6500,11000,11000,42520,0,250.0,478.964352014751,0.7548750145360827,11021.72600000631,13.909924741298212
1728812881,1460,,Aggregated,398.300000,0.000000,260,300,340,370,1500,2400,3200,3600,6700,11000,11000,42928,0,260.0,488.6465578908679,0.7548750145360827,11021.72600000631,13.909965523667536
1728812882,1470,,Aggregated,398.400000,0.000000,260,300,340,380,1500,2400,3200,3700,7200,11000,11000,43299,0,260.0,495.7063143455067,0.7548750145360827,11021.72600000631,13.909836254878865
1728812883,1480,,Aggregated,399.700000,0.000000,260,300,340,380,1500,2400,3200,3800,7600,11000,17000,43682,0,260.0,508.1572476088485,0.7548750145360827,16529.52333295252,13.909733986539077
1728812884,1490,,Aggregated,400.900000,0.000000,270,300,350,380,1600,2400,3300,3900,7600,11000,17000,44074,0,270.0,514.6415281176426,0.7548750145360827,16529.52333295252,13.909651948994872
1728812885,1500,,Aggregated,396.900000,0.000000,270,310,350,390,1600,2400,3300,4000,7600,14000,17000,44464,0,270.0,521.6699493766567,0.7548750145360827,16529.52333295252,13.909409859661748
1728812886,1510,,Aggregated,397.100000,0.000000,270,310,350,390,1600,2400,3400,4000,7900,17000,17000,44859,0,270.0,531.5144402500712,0.7548750145360827,16835.73062508367,13.909561069127712
1728812887,1520,,Aggregated,397.000000,0.000000,270,310,350,510,1600,2400,3400,4200,7900,17000,17000,45263,0,270.0,538.5424450918036,0.7548750145360827,16835.73062508367,13.909352009367474
