Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728810987,5280,,Aggregated,2011.700000,0.000000,6,110,240,310,480,620,770,850,990,1100,1100,654034,0,6,141.3712946884708,0.6749590393155813,1143.5121250106022,13.911045908928282
1728810988,5290,,Aggregated,2014.100000,0.000000,6,110,240,310,490,630,780,860,990,1100,1100,656779,0,6,143.35899622486977,0.6749590393155813,1143.5121250106022,13.911027910453898
1728810989,5300,,Aggregated,2013.900000,0.000000,6,120,250,320,490,630,780,860,990,1100,1100,659217,0,6,145.0049547778242,0.6749590393155813,1143.5121250106022,13.910994407001033
1728810990,5310,,Aggregated,2013.900000,0.000000,6,120,250,320,500,640,790,860,990,1100,1100,661212,0,6,146.24973237378296,0.6749590393155813,1143.5121250106022,13.910986188998384
1728810991,5320,,Aggregated,2024.500000,0.000000,6,120,250,330,500,640,790,860,990,1100,1100,663434,0,6,147.57290671093386,0.6749590393155813,1143.5121250106022,13.910978333941282
1728810992,5330,,Aggregated,2018.600000,0.000000,7,130,260,330,500,640,790,860,990,1100,1100,665501,0,7,148.8913261068987,0.6749590393155813,1143.5121250106022,13.910970832500627
1728810993,5340,,Aggregated,2021.500000,0.000000,7,130,260,330,510,650,790,860,990,1100,1100,667481,0,7,150.26204204513303,0.6749590393155813,1143.5121250106022,13.910933794370177
1728810994,5350,,Aggregated,2023.300000,0.000000,7,130,260,340,510,650,800,870,990,1100,1100,669610,0,7,151.6500860291286,0.6749590393155813,1143.5121250106022,13.910951150669792
1728810995,5360,,Aggregated,2027.600000,0.000000,7,140,270,340,510,650,800,870,990,1100,1100,671598,0,7,152.8042987287341,0.6749590393155813,1143.5121250106022,13.910955660975763
1728810996,5370,,Aggregated,2029.100000,0.000000,7,140,270,340,520,660,800,870,990,1100,1100,673708,0,7,154.10775100028508,0.6749590393155813,1143.5121250106022,13.91095400381174
1728810997,5380,,Aggregated,2034.800000,0.000000,7,140,270,350,520,660,800,870,1000,1100,1100,675812,0,7,155.33474970725715,0.6749590393155813,1143.5121250106022,13.910973761933793
1728810998,5390,,Aggregated,2033.800000,0.000000,7,140,270,350,520,660,810,870,1000,1100,1100,677761,0,7,156.31386866968637,0.6749590393155813,1143.5121250106022,13.91096714033413
1728810999,5400,,Aggregated,2044.000000,0.000000,8,150,280,350,520,670,810,880,1000,1100,1100,679847,0,8,157.48932845381898,0.6749590393155813,1143.5121250106022,13.910960848543864
1728811000,5410,,Aggregated,2072.700000,0.000000,8,150,280,350,530,670,810,880,1000,1100,1100,681931,0,8,158.75933672320483,0.6749590393155813,1143.5121250106022,13.910958733361586
1728811001,5420,,Aggregated,2049.600000,0.000000,8,150,280,360,530,670,820,880,1000,1100,1100,683927,0,8,160.01314927922868,0.6749590393155813,1143.5121250106022,13.910952484695004
1728811002,5430,,Aggregated,2031.700000,0.000000,8,160,280,360,530,680,820,880,1000,1100,1100,685895,0,8,161.23574714292215,0.6749590393155813,1143.5121250106022,13.910963048279985
1728811003,5440,,Aggregated,2040.300000,0.000000,8,160,290,360,540,680,820,880,1000,1100,1100,688047,0,8,162.58629963856274,0.6749590393155813,1143.5121250106022,13.910931956683191
1728811004,5450,,Aggregated,2031.500000,0.000000,8,160,290,370,540,680,820,880,1000,1100,1100,690179,0,8,163.78558048530337,0.6749590393155813,1143.5121250106022,13.91095933084026
1728811005,5460,,Aggregated,2024.700000,0.000000,9,170,290,370,540,680,820,880,1000,1100,1100,692333,0,9,164.76388358949256,0.6749590393155813,1143.5121250106022,13.910973476636244
1728811006,5470,,Aggregated,2037.900000,0.000000,9,170,300,370,540,690,820,890,1000,1100,1100,694229,0,9,165.86789284280954,0.6749590393155813,1143.5121250106022,13.910967418531925
1728811008,5480,,Aggregated,2031.900000,0.000000,9,170,300,370,550,690,830,890,1000,1100,1100,696981,0,9,167.73846120217388,0.6749590393155813,1143.5121250106022,13.910945922485691
1728811009,5490,,Aggregated,2036.600000,0.000000,10,180,300,380,550,700,830,890,1000,1100,1100,699495,0,10,169.26381693486888,0.6749590393155813,1143.5121250106022,13.910917161666632
1728811010,5500,,Aggregated,2046.700000,0.000000,10,180,310,380,560,700,830,890,1000,1100,1100,701526,0,10,170.5378013447402,0.6749590393155813,1143.5121250106022,13.910901377853422
1728811011,5510,,Aggregated,2075.600000,0.000000,10,180,310,380,560,700,830,890,1000,1100,1100,703744,0,10,171.7957722906993,0.6749590393155813,1143.5121250106022,13.910885208257548
1728811012,5520,,Aggregated,2102.000000,0.000000,10,180,310,390,560,700,830,890,1000,1100,1100,705644,0,10,172.89562679708527,0.6749590393155813,1143.5121250106022,13.910871487605649
1728811013,5530,,Aggregated,2116.200000,0.000000,11,190,310,390,560,710,830,890,1000,1100,1100,707750,0,11,174.13049144498743,0.6749590393155813,1143.5121250106022,13.910879547862946
1728811014,5540,,Aggregated,2126.000000,0.000000,11,190,320,390,570,710,830,890,1000,1100,1100,709875,0,11,175.27159870127272,0.6749590393155813,1143.5121250106022,13.910908258496214
1728811015,5550,,Aggregated,2143.400000,0.000000,11,190,320,390,570,710,840,900,1000,1100,1200,711855,0,11,176.62788122727568,0.6749590393155813,1187.0058750500903,13.910903203601857
1728811016,5560,,Aggregated,2139.600000,0.000000,12,200,320,400,570,720,840,900,1000,1100,1200,714123,0,12,178.10976738701208,0.6749590393155813,1187.0058750500903,13.910876697711739
